id	filename	md5	size	state
99957ad9-97a8-4169-b1e2-b046c26636e9	nationwidechildrens.org_clinical.TCGA-92-7341.xml	e71a2258b44d1cb537261a9f5710b1b2	34415	released
e81bc026-292a-4cf4-84d3-4fa1b462dc15	nationwidechildrens.org_clinical.TCGA-43-6773.xml	1bc7fad6248e5b7594385a3e7dd473ce	34044	released
3ff8842f-1fb5-4fa1-89be-e9cdb9894c64	nationwidechildrens.org_clinical.TCGA-85-8052.xml	145b36086f35f77c0d414a2edb8c4f47	34928	released
d13964d4-2c61-47fc-8ed8-3f3ff556363f	nationwidechildrens.org_clinical.TCGA-22-1017.xml	e840884116d5cd01f4e964c82e004ba1	35399	released
8e5569c7-67fc-4be8-8013-a5b7c9443ee8	nationwidechildrens.org_clinical.TCGA-43-3394.xml	7fa654a4b548424e99f0db2d168f241b	80897	released
a21c73cf-8b9a-4985-b367-428fe2331322	nationwidechildrens.org_clinical.TCGA-33-4587.xml	13e9f7bba6c2bc21127dee5734174ff1	77958	released
c2f8cfe8-05e9-4de3-bde1-90bec80d55d2	nationwidechildrens.org_clinical.TCGA-85-A50M.xml	f74be95649b878f5363b713f5f9c785c	42975	released
b8e2801d-82b1-459c-85a6-d756268a9468	nationwidechildrens.org_clinical.TCGA-NC-A5HM.xml	c3bd72fd7cf4cd6578d848a323fcb4ed	34951	released
2770ec56-c1a4-41e6-85a0-1cae28226730	nationwidechildrens.org_clinical.TCGA-77-8128.xml	6f8d638558219da363aa120451a750d4	34591	released
7a90df0c-0f5c-4c40-b94c-ee96a861e2a8	nationwidechildrens.org_clinical.TCGA-37-4135.xml	8bb5cb7f0df20ef609f0775204ab3425	34196	released
9068c6db-56be-474c-93ea-05aac4bada75	nationwidechildrens.org_clinical.TCGA-85-7697.xml	ed4d1e591457523c849bff96a123addc	46112	released
1370d447-3047-4598-8165-5b09212250e4	nationwidechildrens.org_clinical.TCGA-66-2780.xml	93402a289ffaf8c591dc2589b68455f9	25592	released
6dd4f3f2-0f45-4169-8b1a-c4121cf8d8c3	nationwidechildrens.org_clinical.TCGA-66-2771.xml	d59d19b299f15dfa90ef1a5fa5cedcdc	45550	released
1c1dc032-e431-40b2-a39e-c0e051dae545	nationwidechildrens.org_clinical.TCGA-22-4595.xml	b6a4e7dc096c1cee6c7f27804f6ba6a6	97011	released
b9c58a51-c9df-4b23-b099-ed48b07e8b4f	nationwidechildrens.org_clinical.TCGA-43-A475.xml	66665795ce9997296228ec011c8ed8df	51467	released
245c2448-55eb-4abd-8f64-b021af76ec99	nationwidechildrens.org_clinical.TCGA-63-7023.xml	5d79b7f73533c375f65d566e26ccb5a3	59833	released
ccc114f2-b615-4a4b-8148-184a13f277db	nationwidechildrens.org_clinical.TCGA-O2-A52W.xml	0e2c0a3ac09b393a370cc34f4c73aec9	26558	released
e2f2c506-571b-49d8-ae9c-e7c956848772	nationwidechildrens.org_clinical.TCGA-39-5016.xml	93c6a748335a76ce5ff13d74b6ba9f43	42443	released
bf12795c-731f-43ff-bbea-ba37c7c2115e	nationwidechildrens.org_clinical.TCGA-43-A474.xml	75769f54fbb082c47b5249fb9fb2dee5	46839	released
ff8695c8-323d-4216-a0fb-67b6caa793a2	nationwidechildrens.org_clinical.TCGA-LA-A7SW.xml	c2d5aee4416eabda5ce27dddf04feabf	81331	released
c485fc26-bd0c-4313-8ab2-3b0d7efb63a3	nationwidechildrens.org_clinical.TCGA-33-4538.xml	f0120f8e6d6231400c2e36a5adc2523f	34290	released
4ac726e7-f93d-4ae7-9080-eb0d4f535f5d	nationwidechildrens.org_clinical.TCGA-77-A5GF.xml	0a2462a7c15d3188599f737330bd69a9	43107	released
1060e35d-5965-4bf4-9df4-2950766533ce	nationwidechildrens.org_clinical.TCGA-NC-A5HR.xml	0c5a1747f098b2f70ba06f55d330f264	54893	released
93206747-abcc-455c-b707-3674e025e96c	nationwidechildrens.org_clinical.TCGA-77-7337.xml	8f273e3b3e5a78d2ba554c683f8dfcbd	33936	released
f5f7b226-fbb4-4c96-a4d4-2e2d443a60a3	nationwidechildrens.org_clinical.TCGA-58-8390.xml	fde8cb413f7162886e7d19dd37888f29	35220	released
32bd4743-bd32-4432-8177-c52f0de70aa5	nationwidechildrens.org_clinical.TCGA-60-2708.xml	2fdaed9f53434c5c6d8385f0b3fdae38	46367	released
2822e008-a221-4b79-8e11-e726973e3c51	nationwidechildrens.org_clinical.TCGA-22-5491.xml	7d64b2c939d8736c5e92650d2b45258c	33600	released
a02764f1-78fc-4d5a-b107-54d461e8ecdf	nationwidechildrens.org_clinical.TCGA-90-A4ED.xml	ae7e8dcfe719ac24621545bb2df655ce	34992	released
4346e17e-f7e7-46fd-90dc-99089f164cfe	nationwidechildrens.org_clinical.TCGA-56-5898.xml	629b0f478681ed81c85eceacc176ad70	34206	released
8a6bf544-b63e-423c-8dfb-53c7b903c11d	nationwidechildrens.org_clinical.TCGA-60-2714.xml	83e55a446f0f5f23b1675832c3f99e1c	61427	released
2d7bc74f-55e6-4179-9657-61ae3682fdea	nationwidechildrens.org_clinical.TCGA-66-2753.xml	a537d17b1a60de16e309b315f7961d1e	25651	released
673dadaa-6439-4803-8f85-29351b9bc1a6	nationwidechildrens.org_clinical.TCGA-52-7809.xml	b2a9ab40a35e5debb267fc35d3afcbaf	34230	released
c630e6c6-6fa2-4785-8d57-90fce176d307	nationwidechildrens.org_clinical.TCGA-33-AASB.xml	f75b405b235a6c7d93f2cb09502a1643	27032	released
5bbe80db-cd91-4b0a-a0df-c3768ffd9380	nationwidechildrens.org_clinical.TCGA-60-2695.xml	d9a2bc9d4d633dd20cffb8e20ccf0265	33910	released
787109a2-224e-4791-a767-9f5ee0f9cb91	nationwidechildrens.org_clinical.TCGA-33-AASI.xml	a8501b2b36dc0ba733ce532e7d65a441	42877	released
3a5f1ae9-3af1-4613-b852-b0c382079ddf	nationwidechildrens.org_clinical.TCGA-NC-A5HL.xml	d993cd09c0ec5c0febb105f86c42c2fe	26598	released
24620626-cbdc-44ea-827e-3a2baf53b066	nationwidechildrens.org_clinical.TCGA-56-7822.xml	6609087c3ee6ce0e9ed590300b3d5e88	45208	released
f48d3d6b-cfd4-4acd-b7dd-b163b0ba4605	nationwidechildrens.org_clinical.TCGA-22-5471.xml	a797a7b6978f9964556dd61b50e5c49a	47374	released
5d290588-9af6-42fc-b747-6120e6ce5bd4	nationwidechildrens.org_clinical.TCGA-43-6647.xml	55d97d0f70f10bf510d5299103f0936c	54327	released
c6a76f71-2255-4877-9bc9-48c08bb04521	nationwidechildrens.org_clinical.TCGA-NC-A5HI.xml	1a9d2c7fdb8a03cda744f0187b1fd1ca	55081	released
f1fa94e1-bfa1-401b-bd53-bb067ecf1dad	nationwidechildrens.org_clinical.TCGA-21-1078.xml	6b637ce389c6d1157b159cc6265c0470	33927	released
4b0a71f2-0cdd-4749-ab85-2288a98eb2ca	nationwidechildrens.org_clinical.TCGA-43-5668.xml	40c118da1f6ac71bc7b4fe0f25193a45	60801	released
460aa035-57e4-42a1-9b51-697c671d93e7	nationwidechildrens.org_clinical.TCGA-56-A4BX.xml	0c7f5cddcb22f2aa3f6a746a03e48b0e	41083	released
05df83d3-ba76-4f42-bf05-bcabb2d83d3c	nationwidechildrens.org_clinical.TCGA-NC-A5HG.xml	da5b763b9b0656eb870f08d6df363479	59730	released
848215d4-d562-4065-a45f-add38b429d75	nationwidechildrens.org_clinical.TCGA-66-2785.xml	75a96480c3df0d901b6880d65853c3a5	25607	released
3e5a756d-cda1-43f6-a4da-f8251b98e535	nationwidechildrens.org_clinical.TCGA-33-4583.xml	6c94607789f8281ca257c27420a18452	34358	released
0bae7985-92b0-4395-b2c7-a44800abeb1f	nationwidechildrens.org_clinical.TCGA-85-A512.xml	7aff271b0d003cf64d4c92f820451450	46530	released
62b79c8f-446d-4950-9d2e-afc5cd35c7ca	nationwidechildrens.org_clinical.TCGA-63-A5MM.xml	0ac0541b9d162d2f50bda3d35894d039	47136	released
40c69b5c-736e-4357-af1f-38ff0c9ecfc1	nationwidechildrens.org_clinical.TCGA-85-8072.xml	33b5f2c66457c6337a3b164da1c310c3	43405	released
1d1a522c-4558-4d57-845a-eebf6c0d4d8b	nationwidechildrens.org_clinical.TCGA-85-A4QQ.xml	58657e7dc8c52db62dfdbcbb07cc5216	42693	released
dd50eadd-f56d-4e24-b514-0f69327426f6	nationwidechildrens.org_clinical.TCGA-21-5784.xml	1e053d21e6e2d0c1307c5edc85b9e226	42466	released
09b4eef6-34fd-4666-afd6-2454dd1b61b7	nationwidechildrens.org_clinical.TCGA-66-2769.xml	b437f576f0d1f03eb0989afbe0bcb264	25594	released
1273b18c-66c4-45b6-abc1-d372f71eb179	nationwidechildrens.org_clinical.TCGA-63-A5MI.xml	258956289f7b1a40d8e5600e75e15abf	52483	released
44628c78-bf76-41b6-9da1-fbe9038c82e2	nationwidechildrens.org_clinical.TCGA-39-5031.xml	fafb739c2852f98f05503a5401690f7d	42475	released
186b5364-cbf8-4e5b-b038-d20b250d1a0b	nationwidechildrens.org_clinical.TCGA-66-2757.xml	a944dbe85108415bd2b32e379bc43d5f	56120	released
0f428ff2-dcbb-4a6c-b29b-fe69f3cdf580	nationwidechildrens.org_clinical.TCGA-O2-A52V.xml	d7a698ddc94e3d3cf7cda737a44f246b	31278	released
d52f65d4-e501-4d5a-b597-4883599ecd59	nationwidechildrens.org_clinical.TCGA-68-8251.xml	bd7d6299805c0d625b330d5caf4219f0	46351	released
9100682b-c01f-4f61-a20a-1e2a5e8c8d91	nationwidechildrens.org_clinical.TCGA-22-0940.xml	c2ffcbb8112412660d174faca5a0e46b	38617	released
381f963c-e5ec-47cd-aed0-3fd9f51a9e18	nationwidechildrens.org_clinical.TCGA-85-8666.xml	af59030d2617a0772596869f01e49cc1	42792	released
97569a11-7a69-43af-8f49-61d7a95341ab	nationwidechildrens.org_clinical.TCGA-56-8622.xml	e79b837ac8edb020eae3d569a7607109	26258	released
2bed08d6-8290-4e9e-8ae5-a23fe0049e8b	nationwidechildrens.org_clinical.TCGA-58-8392.xml	4ff4ef202c619e2fe8f89b924162196a	27045	released
887d98a3-8717-420b-9b83-c37240b29e1b	nationwidechildrens.org_clinical.TCGA-34-7107.xml	6a05b616c3f19c26c3a62bb251d2de0a	25545	released
900ea32a-90e6-48d0-84e3-02f6d17d822b	nationwidechildrens.org_clinical.TCGA-92-7340.xml	478c4fb72f7cf6545e978bfa6f483adc	46912	released
5617a5cb-68fd-4df4-ab06-afa7c4f6e94f	nationwidechildrens.org_clinical.TCGA-77-8007.xml	1845dc41343276b18be74d329f9f9d9e	34297	released
6de1bd03-f630-48ac-9253-10a66ff1491b	nationwidechildrens.org_clinical.TCGA-63-A5MR.xml	e9ccbd088ad5e12c2cbc8df63377991d	35183	released
fba89924-5d67-4505-9e61-b9b3e439174a	nationwidechildrens.org_clinical.TCGA-60-2716.xml	875893712e9a00ed98c3f00d8a86996d	60599	released
ae2de3d0-a4ff-4f0a-8235-a642a904b31c	nationwidechildrens.org_clinical.TCGA-22-5481.xml	71c96d0dc20ff243965a8fee71674b6c	34062	released
0dd20c58-c1e1-4a8b-89d3-34d2986aaafa	nationwidechildrens.org_clinical.TCGA-77-8145.xml	699e551d84de54ad9d597227b4ec8414	35223	released
39726ff7-a338-45b8-8d35-1383d43e057a	nationwidechildrens.org_clinical.TCGA-6A-AB49.xml	36b03097606968b4aa723a5e8f845162	34893	released
67087802-3762-4a85-9661-b0316d9252d6	nationwidechildrens.org_clinical.TCGA-56-7221.xml	dab4e6fe42f835963ee73b286d0333ff	34158	released
a6ebebd2-7a98-4eec-9983-1db991ad7979	nationwidechildrens.org_clinical.TCGA-92-8063.xml	8d06705fc15741ba7736eb260b3ea1b2	51907	released
00adb9dc-a762-468c-b007-1d1d26105606	nationwidechildrens.org_clinical.TCGA-56-8083.xml	90d79dd1eab92c2799422cc12d138e9c	34335	released
9e4e9158-49c3-48d8-8627-03eda99b9f61	nationwidechildrens.org_clinical.TCGA-56-7731.xml	13050a39ea7fde669101cccd90d60b4d	34371	released
d2e4c771-c91f-4287-9597-51191dd9c091	nationwidechildrens.org_clinical.TCGA-22-5477.xml	a964530a1480ad54d1e26c0c29f40a1e	33961	released
4ab6be25-291e-4845-b8b7-cd1554605885	nationwidechildrens.org_clinical.TCGA-56-8307.xml	80d5f2a890cfb7997811267e7ce1a9ef	34738	released
3ed8bae4-ed27-429d-b989-b45604fae59c	nationwidechildrens.org_clinical.TCGA-22-4607.xml	ed1b69e18d3e660f2462c2702b33f617	33940	released
381d2850-0bba-4198-b762-ab996a628c47	nationwidechildrens.org_clinical.TCGA-56-8628.xml	8a785ef5d53782c47c02ac9799ef48cc	34715	released
05ea0424-1c27-46dc-bf23-29b56958c3b1	nationwidechildrens.org_clinical.TCGA-77-8146.xml	5489679fc93bd4e62c2121935d57f322	42711	released
6dbf9055-ced9-4672-886d-a45b196ffa5a	nationwidechildrens.org_clinical.TCGA-77-6842.xml	c9e3dea8093885df31a841f6680493ea	43941	released
5c7a5462-e65d-446e-b81e-016e6a44e4b9	nationwidechildrens.org_clinical.TCGA-46-3767.xml	38cf70475c19ad39135c7b12a9466162	33873	released
0df7d563-781e-4939-90e6-c661e0e3fc45	nationwidechildrens.org_clinical.TCGA-58-8388.xml	3ab2785b5e784e1f00be8cc158f962ca	35155	released
e2e9c512-6b51-4a5a-b244-cb0e68eaa7c0	nationwidechildrens.org_clinical.TCGA-NK-A5CX.xml	715e3f1bd42a17ec11ac16a4c240bd45	34642	released
0001e8c8-d4aa-41d0-bf4d-fda8db5de4f9	nationwidechildrens.org_clinical.TCGA-85-6561.xml	9957b2b704234195f8153a7c8b7e3912	72779	released
327a2b7d-a270-4286-8560-34b6e8119c83	nationwidechildrens.org_clinical.TCGA-52-7812.xml	37c8f5ead4b56b1fdd557e7a136ca51a	51266	released
1b9a167e-3127-4b53-9e1a-f159792f18aa	nationwidechildrens.org_clinical.TCGA-22-1012.xml	5c6196ee795796fad9fe33dbb08ec02b	33755	released
32e52a0e-b19e-41f9-850b-bd67b9bf1632	nationwidechildrens.org_clinical.TCGA-85-7696.xml	52a9b088f5dbda31ee02f95ba7e0e37e	42813	released
96a2bf96-b575-4e9a-afe6-f0b628e6a466	nationwidechildrens.org_clinical.TCGA-NC-A5HT.xml	e44dd06a460e65a7eae1888f587adc5e	71796	released
64524f74-ce49-4701-b9c1-8f0078929802	nationwidechildrens.org_clinical.TCGA-22-5479.xml	d03198d62eed249fd68346991854015d	54473	released
ea5adf9a-df7c-4e0e-bd07-9f382dd0c16c	nationwidechildrens.org_clinical.TCGA-39-5019.xml	9b144aadabbb8a2ebcfcb879dca77c4f	47870	released
f28909f8-8310-44b2-9359-e90342d59500	nationwidechildrens.org_clinical.TCGA-43-2578.xml	ac91b3350aa48901c614cdda43cb47e6	42665	released
b97d5232-961a-47e6-82b9-79fb2e304021	nationwidechildrens.org_clinical.TCGA-33-6738.xml	fc786bd5a6310ddad3fd7f8e09ec2040	54735	released
2549000a-b69d-4060-a595-c875b230a2d9	nationwidechildrens.org_clinical.TCGA-77-8140.xml	31c038aae0a139313305d86b3f2c296c	34619	released
f09b3639-8eea-407a-b863-a768a7d14ce6	nationwidechildrens.org_clinical.TCGA-77-8150.xml	b175345d0e57cde54d45860a5ae4d05b	35391	released
a7a59453-e971-4207-9961-d21e64771e9d	nationwidechildrens.org_clinical.TCGA-34-5236.xml	0b8fc69eccd211f6c3b5a807634ea4a1	34334	released
58291d7f-f169-4af9-9783-d6da0da05d1c	nationwidechildrens.org_clinical.TCGA-77-A5FZ.xml	0f4175792dfe933e10aaee2ff54297ae	26645	released
f75d09d5-98bd-4d00-acab-ebb40ec96110	nationwidechildrens.org_clinical.TCGA-22-4591.xml	46c4ad3e3e736de18c19e7621ad0b2a8	40518	released
b50fb313-f284-4f07-b20e-becbfdcd0cd9	nationwidechildrens.org_clinical.TCGA-43-6771.xml	f1cd66e2b31cc76bae461167625699a5	34447	released
f803d688-4350-453f-8877-bd5cec608304	nationwidechildrens.org_clinical.TCGA-37-A5EL.xml	8b6081d5f57470e818a5f0f47737d015	45307	released
52149707-6760-420b-8ecc-99431b794c19	nationwidechildrens.org_clinical.TCGA-63-A5MN.xml	dbeea59f984634af12d5d66593686420	40135	released
8a341c24-58eb-4591-8b3e-18eae4dceb37	nationwidechildrens.org_clinical.TCGA-98-A539.xml	2f8bd11d702a2f087839b7a711dc46e1	35055	released
fab103aa-0e3f-4f8d-ac95-3fe7db4b9e85	nationwidechildrens.org_clinical.TCGA-NK-A7XE.xml	9dc6e4821880db89afcb1466d3c35872	34533	released
e791d407-e1b4-42a2-984d-2c7358d2f739	nationwidechildrens.org_clinical.TCGA-66-2734.xml	9d5d3fd841224d78c31c0fede947f904	33845	released
7b3c5efd-3030-4129-a837-760f91b11ddc	nationwidechildrens.org_clinical.TCGA-85-8354.xml	ca6a48ba04ddb95b0f5474d846047597	42818	released
58dd88f5-7588-4453-a84f-70746097ced6	nationwidechildrens.org_clinical.TCGA-85-8481.xml	de2da8eaeb1743f673f3d22a1aaccb48	34695	released
cf84342c-1786-40d4-bca0-6cc3048b8159	nationwidechildrens.org_clinical.TCGA-85-7844.xml	4f83dadaa58c42bc79f3c70af1ba47b4	34628	released
51c5681c-a662-40a3-9b26-2443e3cb8d47	nationwidechildrens.org_clinical.TCGA-58-A46K.xml	a4ae30eb49f484f4c2ac687c4b218d7e	43763	released
56f396f3-4649-480c-a029-009d900f4e35	nationwidechildrens.org_clinical.TCGA-66-2755.xml	4840b1bfdda01a403af06dcd35bd388f	25650	released
e30dcdec-449d-4219-8ce9-2462e19286f3	nationwidechildrens.org_clinical.TCGA-52-7622.xml	4dc1df7df2c69a889379cd12a77ec1e8	34826	released
6b333cf3-92c4-4c20-8ea9-9ca7566433ca	nationwidechildrens.org_clinical.TCGA-37-A5EM.xml	99492afa0d6924d419d633b35bd5f4f4	34615	released
d44fef9e-cc8f-4a93-9f50-7c584b71cd18	nationwidechildrens.org_clinical.TCGA-77-7465.xml	587da2f5a8c74deb875a6cfb160d516a	41990	released
ae1cc0a4-f572-4012-ab6b-514f59d12a63	nationwidechildrens.org_clinical.TCGA-60-2703.xml	5976545446978603866ab7f8beba2592	34526	released
5ed8c1e2-0186-44bf-b8ce-587cd85a6461	nationwidechildrens.org_clinical.TCGA-21-1077.xml	a9dd81a0cb05f87f1264941a6a7bcf6e	33891	released
64113c5e-b86a-4e66-9f6f-f372c61bd3fb	nationwidechildrens.org_clinical.TCGA-90-7766.xml	01078ac425ba5ba3a3bc1812e4f34a36	34452	released
109d571a-4d58-4daa-8aaa-d78854d9d580	nationwidechildrens.org_clinical.TCGA-39-5021.xml	c293567a8046fabcf44165cdc2b7ff26	46790	released
339b5658-fea2-47d1-9c80-c6f5cea8e53f	nationwidechildrens.org_clinical.TCGA-60-2709.xml	a7d45faa29a120e448a0495a4e878c1b	34166	released
ec929fe2-05e2-430b-b41c-14222d56738d	nationwidechildrens.org_clinical.TCGA-68-A59I.xml	b179973eb362e5765c349716741320ac	71306	released
58678ec0-3b4b-4df9-b2f2-058f5b56ed57	nationwidechildrens.org_clinical.TCGA-85-8049.xml	7a0ea5850d6e206b857e20dce32802f1	34846	released
f032adce-c0e0-4f6f-b106-dd1501375f08	nationwidechildrens.org_clinical.TCGA-66-2786.xml	a25a2a7478a92f08e9b4b6e115890796	33839	released
b04eef0a-3fb5-4287-8744-c0cbd0fe054a	nationwidechildrens.org_clinical.TCGA-43-7658.xml	785e3d39838f22db0907e386b43fabcf	43511	released
148a5c3e-e03c-40f4-9cb3-e19c5e255de4	nationwidechildrens.org_clinical.TCGA-90-7964.xml	7bbf04f3ea22a7bf753fdd74e2438744	34825	released
